provider,id,description,package,title,name,level,risk-level,security,reliability,performance-efficiency,cost-optimisation,operational-excellence,release-date,update-date,knowledge-base-html,multi-risk-level,must-be-configured,not-scored,categories
aws,IAM-060,Ensure that the IAM roles associated with your app-tier EC2 instances are using IAM policies,base,Attach Policy to IAM Roles Associated with App-Tier EC2 Instances,AttachPolicyToIAMRolesWithEC2Instances,service,HIGH,YES,NO,NO,NO,NO,2020-06-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/IAM/app-tier-iam-policy-for-ec2-iam-roles.html,,True,,
aws,IAM-061,Ensure AWS IAM policies do not use 'Effect' : 'Allow' in combination with 'NotAction' element to follow security best practices.,base,IAM Policies with Effect Allow and NotAction,PoliciesWithEffectAllowAndNotAction,service,HIGH,YES,NO,NO,NO,NO,2020-09-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/IAM/policy-with-effect-allow-and-not-action.html,,,,
aws,IAM-062,Ensure that all your SSL/TLS certificates are using either 2048 or 4096 bit RSA keys instead of 1024-bit keys.,base,AWS IAM Server Certificate Size,ServerCertificateSize,resource,VERY_HIGH,YES,NO,NO,NO,NO,2020-06-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/IAM/certificate-size.html,,,,
aws,IAM-064,Ensure that the IAM roles associated with your web-tier EC2 instances are using IAM policies,base,Attach Policy to IAM Roles Associated with Web-Tier EC2 Instances,AttachPolicyToIAMRolesWithEC2Instances,service,HIGH,YES,NO,NO,NO,NO,2020-06-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/IAM/web-tier-iam-policy-for-ec2-iam-roles.html,,True,,
aws,IAM-065,Ensure that IAM Access Analyzer feature is enabled to maintain access security to your AWS resources,base,IAM Access Analyzer in Use,AccessAnalyzerInUse,service,MEDIUM,YES,NO,NO,NO,NO,2020-01-20,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/IAM/access-analyzer-in-use.html,,,,
aws,RTM-001,Ensure Root IAM user never signs-in to the console,rtm,Root has signed in,RootHasSignedIn,event,HIGH,YES,NO,NO,NO,NO,2017-01-01,2018-04-26,https://www.cloudconformity.com/knowledge-base/aws/RTM/root-user-sign-in.html,,,,
aws,RTM-002,Ensure Root IAM user never signs-in to the console without a multi-factor authentication,rtm,AWS Root user has signed in without MFA,RootHasSignedInWithoutMFA,event,EXTREME,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/RTM/root-user-sign-in-without-mfa.html,,,,
aws,RTM-003,Ensure IAM Users never sign-in to the console without a multi-factor authentication,rtm,AWS IAM user has signed in without MFA,UserHasSignedInWithoutMFA,event,HIGH,YES,NO,NO,NO,NO,2017-01-01,2021-02-25,https://www.cloudconformity.com/knowledge-base/aws/RTM/iam-user-sign-in-without-mfa.html,,,,
aws,RTM-004,Ensure Cloud Conformity users never sign-in without a multi-factor authentication,rtm,Cloud Conformity user has signed in without MFA,CCSignedInWithoutMFA,event,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/RTM/cc-user-sign-in-without-mfa.html,,,,
aws,RTM-005,Ensure users sign-in to AWS from an approved country list,rtm,Users signed in to AWS from an approved country,UserSignedInApprovedCountryList,event,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/RTM/user-signs-in-from-approved-country-list.html,,True,,
aws,RTM-006,Ensure Cloud Conformity users sign-in to Cloud Conformity from an approved country list,rtm,Users signed in to Cloud Conformity from an approved country,CCSignedInApprovedCountryList,event,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/RTM/cc-user-signs-in-from-approved-country-list.html,,True,,
aws,RTM-007,Ensure IAM users sign-in to AWS from an approved IP Address,rtm,Users signed in to AWS from a safelisted IP Address,SafelistedIPLogin,event,HIGH,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/RTM/user-signs-in-from-approved-ip-address.html,,True,,
aws,RTM-008,Ensure activities conducted in AWS are in approved regions,rtm,User activity in blocklisted regions,ActivityInBlocklistedRegions,event,HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-08-23,https://www.cloudconformity.com/knowledge-base/aws/RTM/activity-in-blocklisted-regions.html,,True,,
aws,RTM-009,Monitor Network configuration changes,rtm,VPC Network Configuration Changes,NetworkConfigurationChanges,event,HIGH,YES,NO,NO,NO,NO,2018-06-04,2020-04-08,https://www.cloudconformity.com/knowledge-base/aws/RTM/networking-configuration-changed.html,,True,,
aws,RTM-010,Monitor failed signing in attempts in the AWS account,rtm,User has failed signing in to AWS,UserFailedSigningIn,event,HIGH,YES,NO,NO,NO,NO,2018-06-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/RTM/user-failed-signing-in.html,,,,
aws,RTM-011,Monitor Unintended AWS API Calls,rtm,Unintended AWS API Calls Detected,UnintendedApiCalls,event,VERY_HIGH,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/RTM/unintended-api-calls.html,,True,,
aws,KMS-001,Ensure KMS Customer Master Key (CMK) is in use to have full control over encrypting and decrypting data,base,KMS Customer Master Key (CMK) In Use,CMKInUse,service,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/kms-customer-master-key-cmk-in-use.html,,,,
aws,KMS-002,Ensure rotation for customer created CMKs is enabled,base,Key Rotation Enabled,KeyRotationEnabled,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/key-rotation-enabled.html,,,,
aws,KMS-003,"Identify unused customer master keys, and delete them to help lower the cost of your monthly AWS bill",base,Unused Customer Master Key,KeyUnused,resource,LOW,NO,NO,NO,YES,NO,2017-01-01,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/unused-customer-master-key.html,,,,
aws,KMS-004,Ensure KMS Customer Master Keys are not scheduled for deletion,base,KMS Customer Master Key Pending Deletion,KeyPendingDeletion,resource,MEDIUM,NO,YES,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/kms-customer-master-key-pending-deletion.html,,,,
aws,KMS-005,Ensure Amazon KMS master keys are not exposed to everyone,base,Key Exposed,KeyExposed,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/KMS/key-exposed.html,,,,
aws,KMS-006,Ensure Amazon KMS master keys do not allow unknown cross account access,base,KMS Cross Account Access,KeyCrossAccountAccess,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/kms-cross-account-access.html,,,,
aws,KMS-007,Monitor AWS Key Management Service configuration changes,rtm,AWS Key Management Service (KMS) Configuration Changes,ServiceConfigurationChanges,event,HIGH,YES,NO,NO,NO,NO,2018-11-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/configuration-changes.html,,,,
aws,KMS-008,Ensure that a specific list of AWS KMS Customer Master Keys (CMKs) are available in your AWS account,base,Existence of Specific AWS KMS CMKs,KeyExistence,service,LOW,YES,NO,NO,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/existence-of-specific-kms-cmks.html,,True,,
aws,KMS-009,Ensure web-tier KMS Customer Master Key (CMK) is in use to have full control over encrypting and decrypting data,base,Web-Tier KMS Customer Master Key (CMK) In Use,CMKInUse,service,MEDIUM,YES,NO,NO,NO,NO,2019-08-23,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/web-tier-customer-master-key.html,,True,,
aws,KMS-010,Ensure app-tier KMS Customer Master Key (CMK) is in use to have full control over encrypting and decrypting data,base,App-Tier KMS Customer Master Key (CMK) In Use,CMKInUse,service,MEDIUM,YES,NO,NO,NO,NO,2019-08-23,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/app-tier-customer-master-key.html,,True,,
aws,KMS-011,Ensure database-tier KMS Customer Master Key (CMK) is in use to have full control over encrypting and decrypting data,base,Database-Tier KMS Customer Master Key (CMK) In Use,CMKInUse,service,MEDIUM,YES,NO,NO,NO,NO,2019-08-23,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/KMS/database-tier-customer-master-key.html,,True,,
aws,SNS-001,Ensure SNS topics are not exposed to everyone,base,SNS Topic Exposed,TopicExposed,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-08-30,https://www.cloudconformity.com/knowledge-base/aws/SNS/sns-topic-exposed.html,,,,
aws,SNS-002,Ensure Amazon SNS topics do not allow unknown cross account access,base,SNS Cross Account Access,TopicCrossAccountAccess,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-08-30,https://www.cloudconformity.com/knowledge-base/aws/SNS/sns-cross-account-access.html,,,,
aws,SNS-003,Ensure appropriate subscribers to each SNS topic,base,AWS SNS Appropriate Subscribers,AppropriateSubscribers,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2019-08-30,https://www.cloudconformity.com/knowledge-base/aws/SNS/appropriate-subscribers.html,,,True,
aws,SNS-004,Ensure SNS topics do not allow 'Everyone' to publish.,base,SNS Topic Accessible For Publishing,TopicAccessibleForPublishing,resource,MEDIUM,YES,NO,NO,NO,NO,2018-08-20,2019-08-30,https://www.cloudconformity.com/knowledge-base/aws/SNS/topics-everyone-publish.html,,,,
aws,SNS-005,Ensure SNS topics do not allow 'Everyone' to subscribe.,base,SNS Topic Accessible For Subscription,TopicAccessibleForSubscription,resource,MEDIUM,YES,NO,NO,NO,NO,2018-08-20,2019-08-30,https://www.cloudconformity.com/knowledge-base/aws/SNS/topics-everyone-subscribe.html,,,,
aws,SNS-006,Enable Server-Side Encryption for AWS SNS Topics,base,SNS Topic Encrypted,TopicEncrypted,resource,HIGH,YES,NO,NO,NO,NO,2019-01-17,2019-08-30,https://www.cloudconformity.com/knowledge-base/aws/SNS/server-side-encryption.html,,,,
aws,SNS-007,Ensure that Amazon SNS topics are encrypted with KMS Customer Master Keys,base,SNS Topic Encrypted With KMS Customer Master Keys,TopicEncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2019-01-17,2019-08-30,https://www.cloudconformity.com/knowledge-base/aws/SNS/topic-encrypted-with-kms-customer-master-keys.html,,,,
aws,SQS-001,Ensure SQS queues are not exposed to everyone,base,SQS Queue Exposed,QueueExposed,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/SQS/sqs-queue-exposed.html,,,,
aws,SQS-002,Ensure SQS queues do not allow unknown cross account access,base,SQS Cross Account Access,QueueCrossAccountAccess,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/SQS/sqs-cross-account-access.html,,,,
aws,SQS-003,Ensure SQS queues are not holding a high number of unprocessed messages due to unresponsive or incapacitated consumers,base,Queue Unprocessed Messages,QueueUnprocessedMessages,resource,MEDIUM,NO,YES,NO,NO,NO,2017-01-01,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/SQS/queue-unprocessed-messages.html,,,,
aws,SQS-004,Ensure Amazon SQS queues enforce Server-Side Encryption,base,Queue Server Side Encryption,ServerSideEncryption,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2020-06-01,https://www.cloudconformity.com/knowledge-base/aws/SQS/server-side-encryption.html,,,,
aws,SQS-005,Ensure SQS queues are encrypted with KMS CMKs to gain full control over data encryption and decryption,base,SQS Encrypted With KMS Customer Master Keys,QueueEncryptedWithCMK,resource,HIGH,YES,NO,NO,NO,NO,2017-01-01,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/SQS/queue-encrypted-with-kms-customer-master-keys.html,,,,
aws,SQS-006,Ensure Dead Letter Queue (DLQ) is configured for SQS queue,base,SQS Dead Letter Queue,DeadLetterQueue,resource,LOW,NO,YES,NO,NO,YES,2018-10-08,2019-10-09,https://www.cloudconformity.com/knowledge-base/aws/SQS/dead-letter-queue.html,,,,
aws,CFM-001,Ensure CloudFormation stacks are integrated with SNS to receive notifications about stack events,base,CloudFormation Stack Notification,StackNotification,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CFM/cloudformation-stack-notification.html,,,,
aws,CFM-002,Ensure CloudFormation stack policies are set to prevent accidental updates to stack resources,base,CloudFormation Stack Policy,StackPolicy,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CFM/cloudformation-stack-policy.html,,,,
aws,CFM-003,Ensure CloudFormation service is in use for defining your cloud architectures on Amazon Web Services,base,CloudFormation In Use,CloudFormationInUse,service,LOW,NO,NO,NO,NO,YES,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CFM/cloudformation-in-use.html,,,,
aws,CFM-004,Ensure AWS CloudFormation stacks are not in 'Failed' mode for more than 6 hours,base,Stack Failed Status,StackFailedStatus,resource,MEDIUM,NO,NO,NO,NO,YES,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CFM/stack-failed-status.html,,,,
aws,CFM-005,Ensure Termination Protection feature is enabled for your AWS CloudFormation stacks,base,CloudFormation Stack Termination Protection,StackTerminationProtection,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CFM/stack-termination-protection.html,,,,
aws,CFM-006,Ensure that IAM role associated with CloudFormation stacks adheres to the principle of least privilege in order avoid unwanted privilege escalation,base,CloudFormation Stack With IAM Role,StackWithIAMRole,resource,MEDIUM,YES,NO,NO,NO,NO,2018-04-09,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CFM/stack-with-iam-role.html,,,,
aws,Config-001,Ensure AWS Config is enabled in all regions,base,AWS Config Enabled,ConfigEnabled,service,HIGH,YES,NO,NO,NO,NO,2017-01-01,2020-12-13,https://www.cloudconformity.com/knowledge-base/aws/Config/aws-config-enabled.html,,,,
aws,Config-002,Ensure AWS Config service is using an active S3 bucket to store configuration changes files,base,AWS Config Referencing Missing S3 Bucket,ConfigReferencingMissingS3Bucket,resource,HIGH,NO,NO,NO,NO,YES,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/Config/config-referencing-missing-s3-bucket.html,,,,
aws,Config-003,Ensure Global resources are included into AWS Config service configuration,base,AWS Config Global Resources,GlobalResources,service,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/Config/global-resources.html,,,,
aws,Config-004,Ensure Amazon Config log files are delivered as expected,base,Config Delivery Failing,DeliveryFailing,resource,MEDIUM,YES,NO,NO,NO,YES,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/Config/delivery-failing.html,,,,
aws,Config-005,Monitor AWS Config configuration changes,rtm,AWS Config Configuration Changes,ServiceConfigurationChanges,event,HIGH,YES,NO,NO,NO,NO,2018-11-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/Config/configuration-changes.html,,,,
aws,CF-001,Ensure CloudFront global content delivery network (CDN) service is in use,base,CloudFront In Use,CloudFrontInUse,service,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/cloudfront-in-use.html,,,,
aws,CF-002,Ensure CloudFront origins do not use insecure SSL protocols,base,CloudFront Insecure Origin SSL Protocols,InsecureOriginSSLProtocols,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/cloudfront-insecure-origin-ssl-protocols.html,,,,
aws,CF-003,Ensure traffic between a CloudFront distribution and the origin is encrypted,base,CloudFront Traffic To Origin Unencrypted,TrafficToOriginUnencrypted,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/cloudfront-traffic-to-origin-unencrypted.html,,,,
aws,CF-004,Ensure CloudFront is integrated with WAF to protect web applications from exploit attempts that can compromise security or place unnecessary load on your application,base,CloudFront Integrated With WAF,CloudFrontIntegratedWithWAF,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/cloudfront-integrated-with-waf.html,,,,
aws,CF-005,Ensure CloudFront logging is enabled,base,CloudFront Logging Enabled,CloudFrontLoggingEnabled,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2018-05-23,https://www.cloudconformity.com/knowledge-base/aws/CF/cloudfront-logging-enabled.html,,,,
aws,CF-006,Ensure AWS CloudFront distributions are using improved security policies for HTTPS connections,base,CloudFront Security Policy,SecurityPolicy,resource,MEDIUM,YES,NO,NO,NO,NO,2017-01-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/security-policy.html,,,,
aws,CF-007,Ensure CloudFront Viewer Protocol Policy enforces encryption,base,CloudFront Viewer Protocol Policy,ViewerProtocolPolicy,resource,MEDIUM,YES,NO,NO,NO,NO,2018-10-08,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/viewer-protocol-policy.html,,,,
aws,CF-008,Ensure Geo Restriction is enabled for CloudFront CDN distributions,base,CloudFront Geo Restriction,GeoRestriction,resource,LOW,YES,NO,NO,NO,NO,2018-10-08,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/geo-restriction.html,,,,
aws,CF-009,Ensure CloudFront distributions are configured to automatically compress content,base,CloudFront Compress Objects Automatically,CompressObjectsAutomatically,resource,LOW,NO,NO,YES,YES,NO,2018-10-08,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/compress-objects-automatically.html,,,,
aws,CF-011,Enable Field-Level Encryption for CloudFront Distributions,base,FieldLevel Encryption,FieldLevelEncryption,resource,MEDIUM,YES,NO,NO,NO,NO,2019-04-04,2017-01-01,https://www.cloudconformity.com/knowledge-base/aws/CF/field-level-encryption-enabled.html,,,,
